OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,State
4/5/2021,3/26/2020,SO414,303,1331,3,1,3,Michigan
4/5/2021,3/26/2020,SO415,176,1331,3,1,6,Michigan
4/5/2021,3/26/2020,SO416,376,1332,3,1,7,Kentucky
4/6/2021,3/27/2020,SO417,377,1241,2,1,6,Pennsylvania
4/6/2021,3/27/2020,SO418,378,1226,2,1,1,Pennsylvania
4/6/2021,3/27/2020,SO419,379,1226,2,1,3,Pennsylvania
4/6/2021,3/27/2020,SO420,380,1226,2,1,2,Pennsylvania
4/6/2021,3/27/2020,SO421,381,1272,2,1,3,Washington
4/6/2021,3/27/2020,SO422,382,1272,2,1,2,Washington
4/6/2021,3/27/2020,SO423,383,1335,4,1,2,California
4/6/2021,3/27/2020,SO424,384,1335,4,1,7,California
4/6/2021,3/27/2020,SO425,385,1335,4,1,3,California
4/6/2021,3/27/2020,SO426,386,1335,4,1,1,California
4/6/2021,3/27/2020,SO427,387,1336,4,1,3,California
4/6/2021,3/27/2020,SO428,388,1336,4,1,2,California
4/6/2021,3/27/2020,SO429,389,1336,4,1,3,California
4/7/2021,3/28/2020,SO430,390,1337,5,1,2,Alabama
4/7/2021,3/28/2020,SO431,332,1338,5,1,5,South Carolina
4/7/2021,3/28/2020,SO432,391,1338,5,1,3,South Carolina
4/7/2021,3/28/2020,SO433,392,1339,5,1,9,Georgia
4/7/2021,3/28/2020,SO434,393,1339,5,1,3,Georgia
4/8/2021,3/29/2020,SO435,394,1340,4,1,2,Arizona
4/8/2021,3/29/2020,SO436,395,1340,4,1,3,Arizona
4/8/2021,3/29/2020,SO437,396,1331,5,1,8,Alabama
4/8/2021,3/29/2020,SO438,113,1337,4,1,8,Arizona
4/8/2021,3/29/2020,SO439,397,1239,4,1,1,California
4/8/2021,3/29/2020,SO440,398,1239,4,1,4,California
4/8/2021,3/29/2020,SO441,399,1330,3,1,1,Ohio
4/11/2021,4/1/2020,SO442,400,1344,5,1,3,Florida
4/11/2021,4/1/2020,SO443,239,1344,5,1,3,Florida
4/11/2021,4/1/2020,SO444,401,1344,5,1,2,Florida
4/11/2021,4/1/2020,SO445,402,1344,5,1,7,Florida
4/11/2021,4/1/2020,SO446,403,1242,1,1,1,Idaho
4/11/2021,4/1/2020,SO447,404,1295,4,1,6,Texas
4/11/2021,4/1/2020,SO448,405,1347,1,1,7,Montana
4/11/2021,4/1/2020,SO449,406,1347,1,1,2,Montana
4/11/2021,4/1/2020,SO450,407,1347,1,1,6,Montana
4/12/2021,4/2/2020,SO451,408,1273,4,1,14,California
4/12/2021,4/2/2020,SO452,409,1273,4,1,4,California
4/12/2021,4/2/2020,SO453,410,1273,4,1,7,California
4/12/2021,4/2/2020,SO454,339,1273,4,1,3,California
4/12/2021,4/2/2020,SO455,411,1349,3,1,5,Indiana
4/12/2021,4/2/2020,SO456,412,1350,4,1,2,California
4/13/2021,4/3/2020,SO457,413,1304,2,1,4,Pennsylvania
4/13/2021,4/3/2020,SO458,414,1304,2,1,10,Pennsylvania
4/13/2021,4/3/2020,SO459,179,1304,2,1,13,Pennsylvania
4/13/2021,4/3/2020,SO460,415,1304,2,1,12,Pennsylvania
4/13/2021,4/3/2020,SO461,416,1351,2,1,3,Maryland
4/15/2021,4/5/2020,SO462,417,1325,4,1,2,California
4/15/2021,4/5/2020,SO463,418,1325,4,1,4,California
4/16/2021,4/6/2020,SO464,105,1353,3,1,6,North Carolina
4/18/2021,4/8/2020,SO465,419,1330,4,1,4,California
4/18/2021,4/8/2020,SO466,145,1330,4,1,4,California
4/18/2021,4/8/2020,SO467,420,1330,4,1,5,California
4/18/2021,4/8/2020,SO468,421,1330,4,1,2,California
4/18/2021,4/8/2020,SO469,422,1311,4,1,2,Texas
4/18/2021,4/8/2020,SO470,423,1311,4,1,3,Texas
4/18/2021,4/8/2020,SO471,424,1311,4,1,3,Texas
4/18/2021,4/8/2020,SO472,425,1311,4,1,3,Texas
4/19/2021,4/9/2020,SO473,426,1262,4,1,3,California
4/19/2021,4/9/2020,SO474,427,1356,5,1,3,Virginia
4/19/2021,4/9/2020,SO475,428,1356,5,1,11,Virginia
4/20/2021,4/10/2020,SO476,429,1209,4,1,5,Texas
4/20/2021,4/10/2020,SO477,430,1209,4,1,5,Texas
4/20/2021,4/10/2020,SO478,399,1209,4,1,2,Texas
4/20/2021,4/10/2020,SO479,431,1357,4,1,4,California
4/21/2021,4/11/2020,SO480,432,1356,4,1,5,California
4/21/2021,4/11/2020,SO481,433,1318,3,1,6,Kentucky
4/22/2021,4/12/2020,SO482,122,1248,2,1,8,New York
4/22/2021,4/12/2020,SO483,434,1248,2,1,3,New York
4/23/2021,4/13/2020,SO484,435,1361,2,1,3,Pennsylvania
4/23/2021,4/13/2020,SO485,350,1362,3,1,2,Ohio
4/23/2021,4/13/2020,SO486,354,1362,3,1,8,Ohio
4/23/2021,4/13/2020,SO487,436,1362,3,1,4,Ohio
4/23/2021,4/13/2020,SO488,242,1239,4,1,1,California
4/25/2021,4/15/2020,SO489,437,1363,4,1,2,Texas
4/25/2021,4/15/2020,SO490,438,1363,4,1,3,Texas
4/25/2021,4/15/2020,SO491,439,1364,3,1,3,North Carolina
4/25/2021,4/15/2020,SO492,440,1297,4,1,5,California
4/25/2021,4/15/2020,SO493,441,1297,4,1,3,California
4/25/2021,4/15/2020,SO494,442,1297,4,1,5,California
4/26/2021,4/16/2020,SO495,443,1366,4,1,3,California
4/26/2021,4/16/2020,SO496,444,1366,4,1,6,California
4/26/2021,4/16/2020,SO497,445,1367,4,1,5,California
4/26/2021,4/16/2020,SO498,232,1367,4,1,2,California
4/28/2021,4/18/2020,SO499,446,1222,2,1,2,Maryland
4/28/2021,4/18/2020,SO500,447,1222,2,1,9,Maryland
4/28/2021,4/18/2020,SO501,448,1222,2,1,2,Maryland
4/28/2021,4/18/2020,SO502,449,1222,2,1,1,Maryland
4/28/2021,4/18/2020,SO503,450,1369,3,1,3,Ohio
4/28/2021,4/18/2020,SO504,451,1369,3,1,3,Ohio
4/28/2021,4/18/2020,SO505,452,1369,3,1,2,Ohio
4/28/2021,4/18/2020,SO506,453,1370,4,1,5,California
4/28/2021,4/18/2020,SO507,203,1217,2,1,2,New York
4/29/2021,4/19/2020,SO508,454,1372,2,1,2,New York
4/29/2021,4/19/2020,SO509,342,1373,3,1,2,Louisiana
4/29/2021,4/19/2020,SO510,277,1373,3,1,3,Louisiana
4/29/2021,4/19/2020,SO511,455,1374,3,1,2,Tennessee
4/29/2021,4/19/2020,SO512,456,1374,3,1,5,Tennessee
4/29/2021,4/19/2020,SO513,457,1375,2,1,2,Delaware
4/30/2021,4/20/2020,SO514,458,1251,3,1,3,Mississippi
4/30/2021,4/20/2020,SO515,459,1376,3,1,5,Kentucky
4/30/2021,4/20/2020,SO516,317,1376,3,1,5,Kentucky
5/2/2021,4/22/2020,SO517,289,1377,3,1,3,Ohio
5/2/2021,4/22/2020,SO518,460,1378,5,1,2,Florida
5/3/2021,4/23/2020,SO519,461,1379,3,1,7,Wisconsin
5/3/2021,4/23/2020,SO520,462,1239,2,1,3,New York
5/3/2021,4/23/2020,SO521,463,1239,2,1,3,New York
5/4/2021,4/24/2020,SO522,464,1325,3,1,4,Michigan
5/4/2021,4/24/2020,SO523,312,1377,2,1,2,Connecticut
5/4/2021,4/24/2020,SO524,387,1315,4,1,2,Texas
5/4/2021,4/24/2020,SO525,465,1315,4,1,6,Texas
5/4/2021,4/24/2020,SO526,466,1383,2,1,7,Washington
5/4/2021,4/24/2020,SO527,467,1383,2,1,4,Washington
5/5/2021,4/25/2020,SO528,468,1384,3,1,3,Kentucky
5/5/2021,4/25/2020,SO529,469,1384,3,1,2,Kentucky
5/5/2021,4/25/2020,SO530,470,1384,3,1,2,Kentucky
5/5/2021,4/25/2020,SO531,195,1385,4,1,3,Texas
5/5/2021,4/25/2020,SO532,471,1321,3,1,2,Illinois
5/5/2021,4/25/2020,SO533,157,1260,5,1,2,Virginia
5/5/2021,4/25/2020,SO534,472,1260,5,1,1,Virginia
5/6/2021,4/26/2020,SO535,473,1387,4,1,8,California
5/6/2021,4/26/2020,SO536,216,1388,4,1,2,California
5/6/2021,4/26/2020,SO537,474,1388,4,1,6,California
5/7/2021,4/27/2020,SO538,475,1227,2,1,3,Massachusetts
5/7/2021,4/27/2020,SO539,172,1227,2,1,2,Massachusetts
5/7/2021,4/27/2020,SO540,476,1227,2,1,3,Massachusetts
5/7/2021,4/27/2020,SO541,477,1227,2,1,4,Massachusetts
5/8/2021,4/28/2020,SO542,478,1273,2,1,5,Pennsylvania
5/9/2021,4/29/2020,SO543,382,1299,4,1,4,California
5/9/2021,4/29/2020,SO544,479,1299,4,1,3,California
5/9/2021,4/29/2020,SO545,480,1288,3,1,3,Kentucky
5/9/2021,4/29/2020,SO546,361,1288,3,1,3,Kentucky
5/9/2021,4/29/2020,SO547,481,1288,3,1,5,Kentucky
5/9/2021,4/29/2020,SO548,482,1288,3,1,7,Kentucky
5/10/2021,4/30/2020,SO549,483,1370,2,1,3,Washington
5/10/2021,4/30/2020,SO550,484,1370,2,1,5,Washington
5/10/2021,4/30/2020,SO551,485,1392,2,1,7,Pennsylvania
5/10/2021,4/30/2020,SO552,486,1392,2,1,5,Pennsylvania
5/10/2021,4/30/2020,SO553,487,1329,4,1,2,California
5/10/2021,4/30/2020,SO554,488,1329,4,1,5,California
5/10/2021,4/30/2020,SO555,489,1329,4,1,6,California
5/10/2021,4/30/2020,SO556,490,1329,4,1,1,California
5/11/2021,5/1/2020,SO557,491,1325,4,1,2,Texas
5/11/2021,5/1/2020,SO558,492,1325,4,1,1,Texas
5/11/2021,5/1/2020,SO559,493,1325,4,1,4,Texas
5/11/2021,5/1/2020,SO560,494,1395,4,1,2,Texas
5/11/2021,5/1/2020,SO561,495,1396,2,1,3,New York
5/11/2021,5/1/2020,SO562,496,1397,4,1,8,Texas
5/11/2021,5/1/2020,SO563,222,1387,3,1,3,Illinois
5/11/2021,5/1/2020,SO564,497,1387,3,1,9,Illinois
5/12/2021,5/2/2020,SO565,121,1219,3,1,7,Wisconsin
5/12/2021,5/2/2020,SO566,498,1273,2,1,3,Massachusetts
5/13/2021,5/3/2020,SO567,480,1399,4,1,2,Utah
5/13/2021,5/3/2020,SO568,179,1215,5,1,2,Florida
5/13/2021,5/3/2020,SO569,499,1215,5,1,8,Florida
5/13/2021,5/3/2020,SO570,500,1401,4,1,3,California
5/13/2021,5/3/2020,SO571,322,1248,4,1,6,California
5/13/2021,5/3/2020,SO572,288,1248,4,1,2,California
5/14/2021,5/4/2020,SO573,501,1208,5,1,2,Florida
5/16/2021,5/6/2020,SO574,322,1337,4,1,5,California
5/16/2021,5/6/2020,SO575,502,1306,4,1,3,California
5/17/2021,5/7/2020,SO576,180,1405,3,1,3,Wisconsin
5/18/2021,5/8/2020,SO577,503,1300,3,1,2,Ohio
5/18/2021,5/8/2020,SO578,504,1407,3,1,3,Ohio
5/18/2021,5/8/2020,SO579,505,1407,3,1,4,Ohio
5/18/2021,5/8/2020,SO580,505,1369,4,1,1,Texas
5/19/2021,5/9/2020,SO581,506,1330,3,1,9,Michigan
5/19/2021,5/9/2020,SO582,489,1251,5,1,5,Virginia
5/20/2021,5/10/2020,SO583,507,1411,2,1,4,New Hampshire
5/20/2021,5/10/2020,SO584,508,1411,2,1,9,New Hampshire
5/20/2021,5/10/2020,SO585,509,1411,2,1,7,New Hampshire
5/20/2021,5/10/2020,SO586,510,1291,4,1,3,Texas
5/20/2021,5/10/2020,SO587,411,1291,4,1,2,Texas
5/20/2021,5/10/2020,SO588,511,1291,4,1,2,Texas
5/20/2021,5/10/2020,SO589,353,1291,4,1,5,Texas
5/21/2021,5/11/2020,SO590,512,1413,5,1,7,Virginia
5/21/2021,5/11/2020,SO591,513,1413,5,1,3,Virginia
5/21/2021,5/11/2020,SO592,130,1232,4,1,8,California
5/21/2021,5/11/2020,SO593,514,1336,2,1,7,Massachusetts
5/21/2021,5/11/2020,SO594,515,1336,2,1,3,Massachusetts
5/21/2021,5/11/2020,SO595,204,1336,2,1,6,Massachusetts
5/21/2021,5/11/2020,SO596,122,1375,4,1,6,Texas
5/21/2021,5/11/2020,SO596,122,1375,4,1,6,Texas
5/21/2021,5/11/2020,SO597,516,1375,4,1,2,Texas
5/21/2021,5/11/2020,SO598,517,1375,4,1,1,Texas
5/21/2021,5/11/2020,SO599,518,1375,4,1,3,Texas
5/22/2021,5/12/2020,SO600,519,1416,5,1,2,Alabama
5/22/2021,5/12/2020,SO601,520,1416,5,1,1,Alabama
5/23/2021,5/13/2020,SO602,521,1377,2,1,2,Pennsylvania
5/23/2021,5/13/2020,SO603,522,1377,2,1,9,Pennsylvania
5/23/2021,5/13/2020,SO604,523,1377,2,1,2,Pennsylvania
5/23/2021,5/13/2020,SO605,524,1215,2,1,2,Washington
5/23/2021,5/13/2020,SO606,364,1329,2,1,5,New York
5/23/2021,5/13/2020,SO607,525,1329,2,1,2,New York
5/23/2021,5/13/2020,SO608,526,1329,2,1,1,New York
5/24/2021,5/14/2020,SO609,527,1418,2,1,3,Maryland
5/25/2021,5/15/2020,SO610,528,1419,3,1,2,Illinois
5/25/2021,5/15/2020,SO611,529,1419,3,1,2,Illinois
5/25/2021,5/15/2020,SO612,530,1245,2,1,2,New York
5/26/2021,5/16/2020,SO613,531,1244,4,1,2,California
5/26/2021,5/16/2020,SO614,532,1244,4,1,2,California
5/26/2021,5/16/2020,SO615,533,1244,4,1,2,California
5/26/2021,5/16/2020,SO616,534,1421,4,1,2,California
5/26/2021,5/16/2020,SO617,149,1278,4,1,5,Utah
5/26/2021,5/16/2020,SO618,535,1347,3,1,3,Illinois
5/26/2021,5/16/2020,SO619,536,1347,3,1,2,Illinois
5/26/2021,5/16/2020,SO620,486,1347,3,1,3,Illinois
5/27/2021,5/17/2020,SO621,537,1423,4,1,10,California
5/27/2021,5/17/2020,SO622,538,1423,4,1,4,California
5/27/2021,5/17/2020,SO623,539,1364,4,1,12,California
5/27/2021,5/17/2020,SO624,540,1364,4,1,1,California
5/27/2021,5/17/2020,SO625,541,1362,3,1,6,Illinois
5/28/2021,5/18/2020,SO626,542,1299,2,1,6,Washington
5/28/2021,5/18/2020,SO627,324,1299,2,1,4,Washington
5/28/2021,5/18/2020,SO628,543,1426,2,1,4,Washington
5/30/2021,5/20/2020,SO629,544,1427,5,1,3,Virginia
5/30/2021,5/20/2020,SO630,545,1259,3,1,3,Illinois
5/30/2021,5/20/2020,SO631,473,1429,2,1,4,New York
5/30/2021,5/20/2020,SO632,546,1362,2,1,2,New York
5/30/2021,5/20/2020,SO633,547,1362,2,1,5,New York
5/30/2021,5/20/2020,SO634,548,1362,2,1,3,New York
5/30/2021,5/20/2020,SO635,549,1362,2,1,4,New York
5/30/2021,5/20/2020,SO636,460,1236,3,1,3,Illinois
5/31/2021,5/21/2020,SO637,550,1340,3,1,3,Mississippi
5/31/2021,5/21/2020,SO638,551,1340,3,1,3,Mississippi
6/1/2021,5/22/2020,SO639,108,1363,3,1,7,Minnesota
6/1/2021,5/22/2020,SO640,552,1363,3,1,2,Minnesota
6/1/2021,5/22/2020,SO641,553,1363,3,1,6,Minnesota
6/1/2021,5/22/2020,SO642,554,1363,3,1,5,Minnesota
6/1/2021,5/22/2020,SO643,555,1363,3,1,4,Minnesota
6/1/2021,5/22/2020,SO644,556,1434,2,1,3,New Jersey
6/1/2021,5/22/2020,SO645,557,1434,2,1,6,New Jersey
6/1/2021,5/22/2020,SO646,558,1231,4,1,6,Arkansas
6/1/2021,5/22/2020,SO647,559,1231,4,1,7,Arkansas
6/1/2021,5/22/2020,SO648,560,1287,3,1,4,Michigan
6/1/2021,5/22/2020,SO649,561,1287,3,1,5,Michigan
6/2/2021,5/23/2020,SO650,562,1279,4,1,3,Utah
6/2/2021,5/23/2020,SO651,563,1279,4,1,6,Utah
6/2/2021,5/23/2020,SO652,508,1349,5,1,2,Georgia
6/2/2021,5/23/2020,SO653,564,1349,5,1,3,Georgia
6/2/2021,5/23/2020,SO654,269,1349,5,1,2,Georgia
6/3/2021,5/24/2020,SO655,379,1250,2,1,6,Washington
6/3/2021,5/24/2020,SO656,565,1437,3,1,2,Michigan
6/3/2021,5/24/2020,SO657,566,1277,3,1,4,Illinois
6/3/2021,5/24/2020,SO658,567,1277,3,1,7,Illinois
6/3/2021,5/24/2020,SO659,447,1277,3,1,3,Illinois
6/4/2021,5/25/2020,SO660,472,1236,3,1,2,Ohio
6/4/2021,5/25/2020,SO661,568,1439,2,1,2,New York
6/4/2021,5/25/2020,SO662,569,1439,2,1,4,New York
6/4/2021,5/25/2020,SO663,570,1439,2,1,2,New York
6/4/2021,5/25/2020,SO664,436,1439,2,1,2,New York
6/6/2021,5/27/2020,SO665,571,1440,2,1,2,New York
6/6/2021,5/27/2020,SO666,572,1441,2,1,9,New York
6/6/2021,5/27/2020,SO667,573,1441,2,1,2,New York
6/6/2021,5/27/2020,SO668,574,1441,2,1,3,New York
6/6/2021,5/27/2020,SO669,388,1442,3,1,3,Illinois
6/6/2021,5/27/2020,SO670,575,1442,3,1,2,Illinois
6/6/2021,5/27/2020,SO671,138,1339,4,1,10,Texas
6/6/2021,5/27/2020,SO672,576,1349,5,1,1,Florida
6/6/2021,5/27/2020,SO673,527,1349,5,1,2,Florida
6/7/2021,5/28/2020,SO674,572,1444,3,1,3,Illinois
6/7/2021,5/28/2020,SO675,577,1445,3,1,3,Illinois
6/8/2021,5/29/2020,SO676,578,1301,2,1,3,Washington
6/8/2021,5/29/2020,SO677,579,1324,3,1,3,Tennessee
6/8/2021,5/29/2020,SO678,543,1281,2,1,2,New York
6/8/2021,5/29/2020,SO679,580,1281,2,1,6,New York
6/9/2021,5/30/2020,SO680,581,1448,4,1,7,California
6/9/2021,5/30/2020,SO681,582,1448,4,1,4,California
6/9/2021,5/30/2020,SO682,583,1448,4,1,6,California
6/9/2021,5/30/2020,SO683,584,1448,4,1,3,California
6/9/2021,5/30/2020,SO684,585,1448,4,1,5,California
6/9/2021,5/30/2020,SO685,545,1448,4,1,9,California
6/9/2021,5/30/2020,SO686,586,1448,4,1,4,California
6/9/2021,5/30/2020,SO687,457,1449,4,1,1,Texas
6/9/2021,5/30/2020,SO688,587,1449,4,1,2,Texas
6/9/2021,5/30/2020,SO689,588,1449,4,1,2,Texas
6/9/2021,5/30/2020,SO690,589,1450,4,1,2,California
6/9/2021,5/30/2020,SO691,590,1450,4,1,2,California
6/9/2021,5/30/2020,SO692,591,1336,5,1,7,Virginia
6/9/2021,5/30/2020,SO693,592,1293,2,1,7,Nevada
6/9/2021,5/30/2020,SO694,290,1293,2,1,3,Nevada
6/9/2021,5/30/2020,SO695,593,1293,2,1,2,Nevada
6/10/2021,5/31/2020,SO696,594,1452,3,1,5,Michigan
6/13/2021,6/3/2020,SO697,209,1276,4,1,3,California
6/14/2021,6/4/2020,SO698,595,1453,3,1,3,Michigan
6/15/2021,6/5/2020,SO699,596,1275,4,1,2,Texas
6/15/2021,6/5/2020,SO700,261,1275,4,1,4,Texas
6/15/2021,6/5/2020,SO701,597,1275,4,1,3,Texas
6/15/2021,6/5/2020,SO702,598,1455,4,1,2,Texas
6/16/2021,6/6/2020,SO703,201,1456,3,1,8,Indiana
6/16/2021,6/6/2020,SO704,122,1274,2,1,5,New York
6/16/2021,6/6/2020,SO705,599,1274,2,1,4,New York
6/16/2021,6/6/2020,SO706,376,1274,2,1,3,New York
6/17/2021,6/7/2020,SO707,600,1457,2,1,3,Delaware
6/17/2021,6/7/2020,SO708,253,1295,2,1,3,Washington
6/17/2021,6/7/2020,SO709,601,1295,2,1,5,Washington
6/17/2021,6/7/2020,SO710,602,1295,2,1,3,Washington
6/17/2021,6/7/2020,SO711,603,1254,3,1,2,Illinois
6/18/2021,6/8/2020,SO712,604,1202,4,1,5,California
6/20/2021,6/10/2020,SO713,605,1266,4,1,2,Texas
6/20/2021,6/10/2020,SO714,606,1266,4,1,4,Texas
6/20/2021,6/10/2020,SO715,607,1266,4,1,4,Texas
6/20/2021,6/10/2020,SO716,608,1266,4,1,3,Texas
6/20/2021,6/10/2020,SO717,227,1266,4,1,2,Texas
6/20/2021,6/10/2020,SO718,609,1266,4,1,2,Texas
6/20/2021,6/10/2020,SO719,610,1266,4,1,7,Texas
6/20/2021,6/10/2020,SO720,548,1434,3,1,6,Oklahoma
6/20/2021,6/10/2020,SO721,611,1434,3,1,2,Oklahoma
6/21/2021,6/11/2020,SO722,612,1401,5,1,1,Virginia
6/21/2021,6/11/2020,SO723,586,1401,5,1,1,Virginia
6/21/2021,6/11/2020,SO724,613,1401,5,1,3,Virginia
6/21/2021,6/11/2020,SO725,112,1256,2,1,7,New Jersey
6/21/2021,6/11/2020,SO726,614,1256,2,1,2,New Jersey
6/21/2021,6/11/2020,SO727,615,1395,2,1,5,Connecticut
6/21/2021,6/11/2020,SO728,616,1349,3,1,7,Colorado
6/21/2021,6/11/2020,SO729,617,1349,3,1,2,Colorado
6/21/2021,6/11/2020,SO730,122,1211,2,1,4,Pennsylvania
6/21/2021,6/11/2020,SO731,618,1211,2,1,1,Pennsylvania
6/21/2021,6/11/2020,SO732,134,1211,2,1,4,Pennsylvania
6/21/2021,6/11/2020,SO733,619,1211,2,1,3,Pennsylvania
6/21/2021,6/11/2020,SO734,620,1211,2,1,2,Pennsylvania
6/21/2021,6/11/2020,SO735,621,1211,2,1,2,Pennsylvania
6/21/2021,6/11/2020,SO736,622,1218,2,1,3,New York
6/21/2021,6/11/2020,SO737,623,1218,2,1,3,New York
6/21/2021,6/11/2020,SO738,208,1218,2,1,3,New York
6/21/2021,6/11/2020,SO739,624,1429,2,1,3,New York
6/22/2021,6/12/2020,SO740,625,1464,3,1,6,Colorado
6/22/2021,6/12/2020,SO741,626,1363,3,1,3,Minnesota
6/22/2021,6/12/2020,SO742,225,1363,3,1,3,Minnesota
6/22/2021,6/12/2020,SO743,627,1323,2,1,3,Pennsylvania
6/22/2021,6/12/2020,SO744,628,1323,2,1,3,Pennsylvania
6/22/2021,6/12/2020,SO745,629,1323,2,1,5,Pennsylvania
6/22/2021,6/12/2020,SO746,630,1218,4,1,3,Arizona
6/23/2021,6/13/2020,SO747,631,1212,2,1,3,Pennsylvania
6/23/2021,6/13/2020,SO748,632,1468,3,1,9,North Carolina
6/23/2021,6/13/2020,SO749,633,1468,3,1,1,North Carolina
6/24/2021,6/14/2020,SO750,634,1231,4,1,2,Arizona
6/25/2021,6/15/2020,SO751,635,1470,4,1,5,California
6/25/2021,6/15/2020,SO752,636,1471,1,1,5,Oregon
6/25/2021,6/15/2020,SO753,105,1471,1,1,11,Oregon
6/25/2021,6/15/2020,SO754,637,1471,1,1,1,Oregon
6/27/2021,6/17/2020,SO755,163,1231,3,1,5,Mississippi
6/27/2021,6/17/2020,SO756,379,1231,3,1,1,Mississippi
6/27/2021,6/17/2020,SO757,479,1231,3,1,4,Mississippi
6/28/2021,6/18/2020,SO758,638,1233,2,1,8,Pennsylvania
6/28/2021,6/18/2020,SO759,639,1233,2,1,3,Pennsylvania
6/28/2021,6/18/2020,SO760,455,1233,2,1,5,Pennsylvania
6/28/2021,6/18/2020,SO761,184,1233,2,1,3,Pennsylvania
6/28/2021,6/18/2020,SO762,640,1233,2,1,4,Pennsylvania
6/28/2021,6/18/2020,SO763,179,1322,3,1,1,Michigan
6/29/2021,6/19/2020,SO764,641,1475,3,1,7,Ohio
6/29/2021,6/19/2020,SO765,642,1340,2,1,3,New York
6/30/2021,6/20/2020,SO766,643,1476,2,1,7,New York
6/30/2021,6/20/2020,SO767,644,1477,3,1,4,Illinois
6/30/2021,6/20/2020,SO768,237,1208,4,1,5,California
6/30/2021,6/20/2020,SO769,106,1213,4,1,5,Texas
6/30/2021,6/20/2020,SO770,179,1213,4,1,6,Texas
6/30/2021,6/20/2020,SO771,645,1378,2,1,1,New York
6/30/2021,6/20/2020,SO772,646,1378,2,1,3,New York
6/30/2021,6/20/2020,SO773,647,1212,3,1,7,North Carolina
7/1/2021,6/21/2020,SO774,648,1312,2,1,5,Washington
7/1/2021,6/21/2020,SO775,649,1362,5,1,2,Florida
7/1/2021,6/21/2020,SO776,650,1362,5,1,6,Florida
7/2/2021,6/22/2020,SO777,651,1234,2,1,2,New Jersey
7/2/2021,6/22/2020,SO778,486,1234,2,1,1,New Jersey
7/4/2021,6/24/2020,SO779,386,1324,3,1,4,Colorado
7/4/2021,6/24/2020,SO780,139,1324,3,1,2,Colorado
7/4/2021,6/24/2020,SO781,652,1482,5,1,3,Virginia
7/4/2021,6/24/2020,SO782,354,1482,5,1,5,Virginia
7/5/2021,6/25/2020,SO783,653,1213,3,1,3,Mississippi
7/5/2021,6/25/2020,SO784,654,1213,3,1,2,Mississippi
7/5/2021,6/25/2020,SO785,638,1213,3,1,3,Mississippi
7/5/2021,6/25/2020,SO786,655,1475,4,1,3,Texas
7/5/2021,6/25/2020,SO787,656,1475,4,1,11,Texas
7/5/2021,6/25/2020,SO788,657,1485,4,1,6,California
7/5/2021,6/25/2020,SO789,582,1217,3,1,3,Tennessee
7/5/2021,6/25/2020,SO790,658,1486,5,1,2,Florida
7/5/2021,6/25/2020,SO791,659,1486,5,1,5,Florida
7/5/2021,6/25/2020,SO792,360,1486,5,1,3,Florida
7/6/2021,6/26/2020,SO793,660,1385,2,1,1,New York
7/6/2021,6/26/2020,SO794,661,1488,4,1,2,California
7/7/2021,6/27/2020,SO795,662,1330,2,1,2,Pennsylvania
7/7/2021,6/27/2020,SO796,663,1330,2,1,2,Pennsylvania
7/8/2021,6/28/2020,SO797,579,1347,2,1,1,New York
7/8/2021,6/28/2020,SO798,193,1228,4,1,3,California
7/8/2021,6/28/2020,SO799,310,1228,4,1,6,California
7/9/2021,6/29/2020,SO800,164,1212,4,1,2,Texas
7/9/2021,6/29/2020,SO801,664,1212,4,1,3,Texas
7/9/2021,6/29/2020,SO802,665,1295,4,1,1,California
7/9/2021,6/29/2020,SO803,194,1295,4,1,6,California
7/9/2021,6/29/2020,SO804,666,1295,4,1,4,California
7/9/2021,6/29/2020,SO805,667,1493,4,1,6,California
7/9/2021,6/29/2020,SO806,295,1493,4,1,1,California
7/9/2021,6/29/2020,SO807,632,1493,4,1,2,California
7/9/2021,6/29/2020,SO808,285,1493,4,1,5,California
7/11/2021,7/1/2020,SO809,472,1374,2,1,5,New Jersey
7/11/2021,7/1/2020,SO810,668,1374,2,1,3,New Jersey
7/11/2021,7/1/2020,SO811,261,1374,2,1,3,New Jersey
7/11/2021,7/1/2020,SO812,669,1374,2,1,9,New Jersey
7/11/2021,7/1/2020,SO813,670,1374,2,1,5,New Jersey
7/11/2021,7/1/2020,SO814,671,1213,4,1,4,Texas
7/11/2021,7/1/2020,SO815,672,1213,4,1,2,Texas
7/11/2021,7/1/2020,SO816,673,1236,2,1,4,New York
7/11/2021,7/1/2020,SO817,674,1236,2,1,5,New York
7/11/2021,7/1/2020,SO818,675,1495,2,1,3,New York
7/12/2021,7/2/2020,SO819,676,1496,4,1,2,California
7/12/2021,7/2/2020,SO820,677,1496,4,1,3,California
7/12/2021,7/2/2020,SO821,480,1351,4,1,9,California
7/12/2021,7/2/2020,SO822,678,1351,4,1,8,California
7/12/2021,7/2/2020,SO823,679,1268,2,1,4,Washington
7/12/2021,7/2/2020,SO824,639,1268,2,1,4,Washington
7/12/2021,7/2/2020,SO825,505,1497,3,1,9,Illinois
7/12/2021,7/2/2020,SO826,680,1497,3,1,4,Illinois
7/12/2021,7/2/2020,SO827,681,1498,4,1,3,Texas
7/12/2021,7/2/2020,SO828,254,1498,4,1,2,Texas
7/12/2021,7/2/2020,SO829,682,1498,4,1,7,Texas
